iter	RMSE	RMSE
2862	1.472272931	1.472272931
2863	1.472231472	1.472231472
2864	1.472184493	1.472184493
2865	1.472135339	1.472135339
2866	1.47208078	1.47208078
2867	1.472029743	1.472029743
2868	1.471989218	1.471989218
2869	1.47193154	1.47193154
2870	1.471832039	1.471832039
2871	1.471775296	1.471775296
2872	1.471711794	1.471711794
2873	1.471635014	1.471635014
2874	1.471578733	1.471578733
2875	1.471560461	1.471560461
2876	1.47148755	1.47148755
2877	1.471449419	1.471449419
2878	1.471390663	1.471390663
2879	1.47134207	1.47134207
2880	1.471302231	1.471302231
2881	1.471207506	1.471207506
2882	1.471123823	1.471123823
2883	1.471080569	1.471080569
2884	1.470999171	1.470999171
2885	1.470912478	1.470912478
2886	1.470826545	1.470826545
2887	1.470741547	1.470741547
2888	1.470676767	1.470676767
2889	1.47063885	1.47063885
2890	1.470566951	1.470566951
2891	1.470500105	1.470500105
2892	1.470440136	1.470440136
2893	1.470398332	1.470398332
2894	1.470354116	1.470354116
2895	1.470320483	1.470320483
2896	1.470206406	1.470206406
2897	1.470158598	1.470158598
2898	1.470117139	1.470117139
2899	1.470080854	1.470080854
2900	1.470047567	1.470047567
2901	1.469989637	1.469989637
2902	1.46993247	1.46993247
2903	1.46987283	1.46987283
2904	1.469829833	1.469829833
2905	1.469790365	1.469790365
2906	1.469732778	1.469732778
2907	1.469686307	1.469686307
2908	1.469651364	1.469651364
2909	1.469583418	1.469583418
2910	1.469497348	1.469497348
2911	1.469434336	1.469434336
2912	1.469414273	1.469414273
2913	1.469360025	1.469360025
2914	1.469277944	1.469277944
2915	1.46922934	1.46922934
2916	1.469113766	1.469113766
2917	1.469071454	1.469071454
2918	1.469057389	1.469057389
2919	1.469000185	1.469000185
2920	1.468952102	1.468952102
2921	1.468906959	1.468906959
2922	1.468854517	1.468854517
2923	1.468824793	1.468824793
2924	1.468758633	1.468758633
2925	1.468700123	1.468700123
2926	1.468615826	1.468615826
2927	1.468560725	1.468560725
2928	1.468518043	1.468518043
2929	1.468441036	1.468441036
2930	1.468396703	1.468396703
2931	1.46835278	1.46835278
2932	1.4683065	1.4683065
2933	1.46822065	1.46822065
2934	1.468198568	1.468198568
2935	1.468138446	1.468138446
2936	1.468061949	1.468061949
2937	1.467975142	1.467975142
2938	1.467906294	1.467906294
2939	1.467865949	1.467865949
2940	1.467764817	1.467764817
2941	1.467741551	1.467741551
2942	1.467681468	1.467681468
2943	1.467646478	1.467646478
2944	1.46757025	1.46757025
2945	1.467559941	1.467559941
2946	1.467506331	1.467506331
2947	1.467465269	1.467465269
2948	1.467434515	1.467434515
2949	1.46734284	1.46734284
2950	1.467255637	1.467255637
2951	1.467210972	1.467210972
2952	1.467113508	1.467113508
2953	1.46704898	1.46704898
2954	1.467002011	1.467002011
2955	1.466970364	1.466970364
2956	1.466951151	1.466951151
2957	1.466927813	1.466927813
2958	1.466875182	1.466875182
2959	1.466816656	1.466816656
2960	1.466768559	1.466768559
2961	1.466724824	1.466724824
2962	1.466666586	1.466666586
2963	1.466611411	1.466611411
2964	1.466550751	1.466550751
2965	1.466488085	1.466488085
2966	1.46639016	1.46639016
2967	1.466343052	1.466343052
2968	1.466293408	1.466293408
2969	1.46624836	1.46624836
2970	1.466194467	1.466194467
2971	1.466129604	1.466129604
2972	1.466021806	1.466021806
2973	1.465986246	1.465986246
2974	1.465942074	1.465942074
2975	1.465905154	1.465905154
2976	1.465826713	1.465826713
2977	1.465799346	1.465799346
2978	1.4657452	1.4657452
2979	1.465692881	1.465692881
2980	1.465648877	1.465648877
2981	1.465584048	1.465584048
2982	1.4655132	1.4655132
2983	1.465486594	1.465486594
2984	1.465458631	1.465458631
2985	1.465415859	1.465415859
2986	1.465382171	1.465382171
2987	1.46533391	1.46533391
2988	1.465306121	1.465306121
2989	1.465262931	1.465262931
2990	1.465211067	1.465211067
2991	1.465144508	1.465144508
2992	1.465089334	1.465089334
2993	1.465052394	1.465052394
2994	1.465013623	1.465013623
2995	1.464932773	1.464932773
2996	1.464864667	1.464864667
2997	1.464824887	1.464824887
2998	1.464781861	1.464781861
2999	1.464715105	1.464715105
3000	1.464634829	1.464634829
3001	1.464586425	1.464586425
3002	1.464548705	1.464548705
3003	1.464465704	1.464465704
3004	1.464428688	1.464428688
3005	1.464402004	1.464402004
3006	1.464363924	1.464363924
3007	1.464332397	1.464332397
3008	1.464259893	1.464259893
3009	1.464230608	1.464230608
3010	1.464180655	1.464180655
3011	1.46413448	1.46413448
3012	1.464037401	1.464037401
3013	1.463987442	1.463987442
3014	1.463958328	1.463958328
3015	1.463923899	1.463923899
3016	1.463872932	1.463872932
3017	1.463827987	1.463827987
3018	1.463741638	1.463741638
3019	1.463667215	1.463667215
3020	1.463589894	1.463589894
3021	1.463528578	1.463528578
3022	1.463462828	1.463462828
3023	1.46339873	1.46339873
3024	1.46334804	1.46334804
3025	1.463294572	1.463294572
3026	1.463195074	1.463195074
3027	1.463140241	1.463140241
3028	1.46311111	1.46311111
3029	1.463091729	1.463091729
3030	1.463062065	1.463062065
3031	1.462990267	1.462990267
3032	1.462956405	1.462956405
3033	1.462910723	1.462910723
3034	1.462864449	1.462864449
3035	1.462830762	1.462830762
3036	1.462792819	1.462792819
3037	1.462717461	1.462717461
3038	1.462625135	1.462625135
3039	1.462572882	1.462572882
3040	1.46249172	1.46249172
3041	1.462451639	1.462451639
3042	1.462434969	1.462434969
3043	1.462368401	1.462368401
3044	1.462332042	1.462332042
3045	1.462288174	1.462288174
3046	1.462250689	1.462250689
3047	1.462215037	1.462215037
3048	1.462120433	1.462120433
3049	1.46207301	1.46207301
3050	1.462017248	1.462017248
3051	1.461930082	1.461930082
3052	1.461877626	1.461877626
3053	1.461822921	1.461822921
3054	1.461767977	1.461767977
3055	1.461722258	1.461722258
3056	1.461679377	1.461679377
3057	1.461602069	1.461602069
3058	1.461583082	1.461583082
3059	1.461532743	1.461532743
3060	1.461400529	1.461400529
3061	1.461350184	1.461350184
3062	1.461308475	1.461308475
3063	1.461292501	1.461292501
3064	1.461269013	1.461269013
3065	1.461218664	1.461218664
3066	1.46120541	1.46120541
3067	1.461152278	1.461152278
3068	1.461083463	1.461083463
3069	1.461026953	1.461026953
3070	1.460988489	1.460988489
3071	1.460951977	1.460951977
3072	1.460902919	1.460902919
3073	1.460848828	1.460848828
3074	1.460771181	1.460771181
3075	1.460727443	1.460727443
3076	1.460698323	1.460698323
3077	1.460650499	1.460650499
3078	1.460552715	1.460552715
3079	1.460488134	1.460488134
3080	1.460428463	1.460428463
3081	1.460385011	1.460385011
3082	1.460360443	1.460360443
3083	1.460330487	1.460330487
3084	1.46026335	1.46026335
3085	1.460233215	1.460233215
3086	1.46019248	1.46019248
3087	1.460152396	1.460152396
3088	1.4601206	1.4601206
3089	1.460086139	1.460086139
3090	1.460043447	1.460043447
3091	1.460003477	1.460003477
3092	1.459951781	1.459951781
3093	1.459933779	1.459933779
3094	1.459888121	1.459888121
3095	1.459841869	1.459841869
3096	1.45981137	1.45981137
3097	1.459762154	1.459762154
3098	1.459720104	1.459720104
3099	1.459625219	1.459625219
3100	1.459585534	1.459585534
3101	1.459498697	1.459498697
3102	1.45943863	1.45943863
3103	1.459401488	1.459401488
3104	1.459346038	1.459346038
3105	1.45925972	1.45925972
3106	1.459184594	1.459184594
3107	1.459151119	1.459151119
3108	1.459114739	1.459114739
3109	1.45909406	1.45909406
3110	1.459035695	1.459035695
3111	1.458935966	1.458935966
3112	1.458860883	1.458860883
3113	1.458833148	1.458833148
3114	1.458830956	1.458830956
3115	1.458790004	1.458790004
3116	1.458717581	1.458717581
3117	1.458642132	1.458642132
3118	1.458609651	1.458609651
3119	1.45857628	1.45857628
3120	1.458527379	1.458527379
3121	1.458435737	1.458435737
3122	1.458401295	1.458401295
3123	1.458291563	1.458291563
3124	1.458243897	1.458243897
3125	1.458202455	1.458202455
3126	1.458108361	1.458108361
3127	1.45807486	1.45807486
3128	1.45801936	1.45801936
3129	1.457971567	1.457971567
3130	1.457912683	1.457912683
3131	1.457887599	1.457887599
3132	1.457845435	1.457845435
3133	1.457785834	1.457785834
3134	1.457731924	1.457731924
3135	1.457707311	1.457707311
3136	1.457659745	1.457659745
3137	1.45760506	1.45760506
3138	1.457562769	1.457562769
3139	1.457515554	1.457515554
3140	1.457432746	1.457432746
3141	1.457370933	1.457370933
3142	1.457325966	1.457325966
3143	1.457268598	1.457268598
3144	1.457242435	1.457242435
3145	1.457162222	1.457162222
3146	1.457083013	1.457083013
3147	1.457039046	1.457039046
3148	1.456988966	1.456988966
3149	1.456988076	1.456988076
3150	1.45691129	1.45691129
3151	1.456881382	1.456881382
3152	1.456837943	1.456837943
3153	1.456761446	1.456761446
3154	1.456726847	1.456726847
3155	1.456696578	1.456696578
3156	1.456589863	1.456589863
3157	1.456541311	1.456541311
3158	1.456516559	1.456516559
3159	1.456480707	1.456480707
3160	1.456447763	1.456447763
3161	1.45639879	1.45639879
3162	1.456379556	1.456379556
3163	1.456342276	1.456342276
3164	1.456292706	1.456292706
3165	1.456263795	1.456263795
3166	1.456219209	1.456219209
3167	1.456171891	1.456171891
3168	1.456125343	1.456125343
3169	1.45608675	1.45608675
3170	1.456054806	1.456054806
3171	1.456017814	1.456017814
3172	1.455989194	1.455989194
3173	1.455978803	1.455978803
3174	1.455940146	1.455940146
3175	1.455869007	1.455869007
3176	1.455804158	1.455804158
3177	1.455765438	1.455765438
3178	1.455726657	1.455726657
3179	1.455663703	1.455663703
3180	1.45559451	1.45559451
3181	1.455554299	1.455554299
3182	1.455511236	1.455511236
3183	1.455467518	1.455467518
3184	1.455438353	1.455438353
3185	1.455346991	1.455346991
3186	1.455325783	1.455325783
3187	1.455285981	1.455285981
3188	1.455236315	1.455236315
3189	1.455172924	1.455172924
3190	1.455134247	1.455134247
3191	1.455042212	1.455042212
3192	1.454963066	1.454963066
3193	1.454921531	1.454921531
3194	1.4548277	1.4548277
3195	1.454719124	1.454719124
3196	1.454656959	1.454656959
3197	1.454607985	1.454607985
3198	1.454579218	1.454579218
3199	1.45450183	1.45450183
3200	1.454454218	1.454454218
3201	1.454364103	1.454364103
3202	1.454274338	1.454274338
3203	1.454252104	1.454252104
3204	1.454197409	1.454197409
3205	1.45409283	1.45409283
3206	1.454039556	1.454039556
3207	1.45397421	1.45397421
3208	1.4539377	1.4539377
3209	1.453866165	1.453866165
3210	1.453828226	1.453828226
3211	1.453781246	1.453781246
3212	1.453746576	1.453746576
3213	1.453686985	1.453686985
3214	1.45362656	1.45362656
3215	1.453599498	1.453599498
3216	1.453542519	1.453542519
3217	1.453475068	1.453475068
3218	1.453432955	1.453432955
3219	1.45336895	1.45336895
3220	1.453261872	1.453261872
3221	1.453167101	1.453167101
3222	1.453108736	1.453108736
3223	1.453034245	1.453034245
3224	1.453003067	1.453003067
3225	1.452932914	1.452932914
3226	1.452881204	1.452881204
3227	1.452816996	1.452816996
3228	1.452797418	1.452797418
3229	1.452756296	1.452756296
3230	1.452718447	1.452718447
3231	1.452681132	1.452681132
3232	1.452623224	1.452623224
3233	1.452565254	1.452565254
3234	1.452502401	1.452502401
3235	1.452439724	1.452439724
3236	1.452423414	1.452423414
3237	1.45238764	1.45238764
3238	1.452329839	1.452329839
3239	1.452318826	1.452318826
3240	1.452290133	1.452290133
3241	1.45223209	1.45223209
3242	1.45217345	1.45217345
3243	1.452107841	1.452107841
3244	1.452068188	1.452068188
3245	1.451974054	1.451974054
3246	1.451918976	1.451918976
3247	1.451867052	1.451867052
3248	1.451835015	1.451835015
3249	1.451797677	1.451797677
3250	1.451731694	1.451731694
3251	1.451712042	1.451712042
3252	1.451654869	1.451654869
3253	1.451642779	1.451642779
3254	1.451612108	1.451612108
3255	1.45156315	1.45156315
3256	1.451487388	1.451487388
3257	1.451445694	1.451445694
3258	1.451347826	1.451347826
3259	1.451280154	1.451280154
3260	1.451230054	1.451230054
3261	1.451190139	1.451190139
3262	1.45115779	1.45115779
3263	1.451097557	1.451097557
3264	1.451077121	1.451077121
3265	1.451035891	1.451035891
3266	1.450987332	1.450987332
3267	1.450942703	1.450942703
3268	1.450879839	1.450879839
3269	1.450842597	1.450842597
3270	1.450773531	1.450773531
3271	1.450717573	1.450717573
3272	1.450697132	1.450697132
3273	1.450628715	1.450628715
3274	1.450583956	1.450583956
3275	1.450494494	1.450494494
3276	1.450453963	1.450453963
3277	1.450407708	1.450407708
3278	1.450350782	1.450350782
3279	1.45030518	1.45030518
3280	1.450276865	1.450276865
3281	1.450238533	1.450238533
3282	1.450153223	1.450153223
3283	1.450102905	1.450102905
3284	1.450053956	1.450053956
3285	1.450013473	1.450013473
3286	1.449961778	1.449961778
3287	1.449891717	1.449891717
3288	1.449830358	1.449830358
3289	1.449776033	1.449776033
3290	1.449706976	1.449706976
3291	1.449643283	1.449643283
3292	1.449606247	1.449606247
3293	1.449587878	1.449587878
3294	1.44953432	1.44953432
3295	1.449464416	1.449464416
3296	1.449424155	1.449424155
3297	1.44934679	1.44934679
3298	1.449286959	1.449286959
3299	1.449228259	1.449228259
3300	1.449161562	1.449161562
3301	1.449093252	1.449093252
3302	1.448991108	1.448991108
3303	1.448956979	1.448956979
3304	1.448910319	1.448910319
3305	1.448876128	1.448876128
3306	1.448829823	1.448829823
3307	1.448768002	1.448768002
3308	1.448747951	1.448747951
3309	1.448733509	1.448733509
3310	1.448693645	1.448693645
3311	1.448597322	1.448597322
3312	1.44854122	1.44854122
3313	1.448468464	1.448468464
3314	1.448425608	1.448425608
3315	1.448386392	1.448386392
3316	1.448335117	1.448335117
3317	1.44830921	1.44830921
3318	1.448248321	1.448248321
3319	1.448208563	1.448208563
3320	1.448170834	1.448170834
3321	1.44811979	1.44811979
3322	1.448062177	1.448062177
3323	1.448020921	1.448020921
3324	1.447934585	1.447934585
3325	1.447909149	1.447909149
3326	1.447855408	1.447855408
3327	1.447827463	1.447827463
3328	1.44774631	1.44774631
3329	1.447685876	1.447685876
3330	1.447605491	1.447605491
3331	1.447555921	1.447555921
3332	1.447482517	1.447482517
3333	1.447443574	1.447443574
3334	1.447395432	1.447395432
3335	1.447367119	1.447367119
3336	1.447300755	1.447300755
3337	1.447219333	1.447219333
3338	1.447194781	1.447194781
3339	1.447172259	1.447172259
3340	1.447072787	1.447072787
3341	1.446973847	1.446973847
3342	1.446897845	1.446897845
3343	1.446855181	1.446855181
3344	1.446811979	1.446811979
3345	1.446774811	1.446774811
3346	1.446719415	1.446719415
3347	1.446698738	1.446698738
3348	1.446642025	1.446642025
3349	1.446585967	1.446585967
3350	1.446563973	1.446563973
3351	1.446500202	1.446500202
3352	1.446393691	1.446393691
3353	1.446365538	1.446365538
3354	1.446324533	1.446324533
3355	1.446228949	1.446228949
3356	1.446149141	1.446149141
3357	1.446125527	1.446125527
3358	1.446077041	1.446077041
3359	1.446002785	1.446002785
3360	1.445954954	1.445954954
3361	1.445874951	1.445874951
3362	1.445840151	1.445840151
3363	1.445814199	1.445814199
3364	1.445771982	1.445771982
3365	1.445749678	1.445749678
3366	1.445693525	1.445693525
3367	1.445630672	1.445630672
3368	1.445592756	1.445592756
3369	1.445558487	1.445558487
3370	1.445478403	1.445478403
3371	1.445416378	1.445416378
3372	1.445383361	1.445383361
3373	1.445334133	1.445334133
3374	1.44530901	1.44530901
3375	1.445269649	1.445269649
3376	1.445246439	1.445246439
3377	1.445222691	1.445222691
3378	1.445141332	1.445141332
3379	1.445073848	1.445073848
3380	1.44503861	1.44503861
3381	1.444969566	1.444969566
3382	1.444883286	1.444883286
3383	1.444836853	1.444836853
3384	1.444753438	1.444753438
3385	1.444721962	1.444721962
3386	1.444670437	1.444670437
3387	1.444597545	1.444597545
3388	1.444525129	1.444525129
3389	1.444494246	1.444494246
3390	1.444465816	1.444465816
3391	1.444440259	1.444440259
3392	1.444356881	1.444356881
3393	1.444313843	1.444313843
3394	1.444297562	1.444297562
3395	1.444269906	1.444269906
3396	1.44422525	1.44422525
3397	1.444195737	1.444195737
3398	1.44415497	1.44415497
3399	1.444112644	1.444112644
3400	1.444040203	1.444040203
3401	1.443977817	1.443977817
3402	1.4439101	1.4439101
3403	1.443878066	1.443878066
3404	1.443849265	1.443849265
3405	1.44379232	1.44379232
3406	1.443728786	1.443728786
3407	1.443695071	1.443695071
3408	1.443642133	1.443642133
3409	1.443609494	1.443609494
3410	1.443564578	1.443564578
3411	1.443486599	1.443486599
3412	1.443439223	1.443439223
3413	1.443409994	1.443409994
3414	1.443388491	1.443388491
3415	1.443349438	1.443349438
3416	1.44329445	1.44329445
3417	1.443241257	1.443241257
3418	1.443164938	1.443164938
3419	1.44311815	1.44311815
3420	1.44305231	1.44305231
3421	1.4430045	1.4430045
3422	1.442964597	1.442964597
3423	1.442931704	1.442931704
3424	1.442871427	1.442871427
3425	1.44281732	1.44281732
3426	1.442783284	1.442783284
3427	1.442765188	1.442765188
3428	1.442709878	1.442709878
3429	1.442656783	1.442656783
3430	1.442585587	1.442585587
3431	1.442574261	1.442574261
3432	1.44252188	1.44252188
3433	1.442440429	1.442440429
3434	1.442400631	1.442400631
3435	1.442349323	1.442349323
3436	1.442249339	1.442249339
3437	1.442185377	1.442185377
3438	1.442128966	1.442128966
3439	1.442078188	1.442078188
3440	1.441995632	1.441995632
3441	1.441945809	1.441945809
3442	1.441907915	1.441907915
3443	1.441861147	1.441861147
3444	1.441813658	1.441813658
3445	1.441729528	1.441729528
3446	1.44163184	1.44163184
3447	1.441619126	1.441619126
3448	1.441549499	1.441549499
3449	1.441513394	1.441513394
3450	1.441460915	1.441460915
3451	1.441422169	1.441422169
3452	1.441369267	1.441369267
3453	1.441281692	1.441281692
3454	1.441255719	1.441255719
3455	1.441198611	1.441198611
3456	1.441162858	1.441162858
3457	1.441134543	1.441134543
3458	1.441064532	1.441064532
3459	1.441042514	1.441042514
3460	1.440958039	1.440958039
3461	1.44091784	1.44091784
3462	1.4408891	1.4408891
3463	1.440851779	1.440851779
3464	1.440807496	1.440807496
3465	1.440757992	1.440757992
3466	1.440707645	1.440707645
3467	1.440692463	1.440692463
3468	1.440678121	1.440678121
3469	1.440623811	1.440623811
3470	1.440565538	1.440565538
3471	1.440498261	1.440498261
3472	1.440458349	1.440458349
3473	1.440391366	1.440391366
3474	1.440344788	1.440344788
3475	1.440287585	1.440287585
3476	1.440214831	1.440214831
3477	1.44019112	1.44019112
3478	1.440166447	1.440166447
3479	1.440113619	1.440113619
3480	1.440060188	1.440060188
3481	1.439984302	1.439984302
3482	1.43990721	1.43990721
3483	1.439862178	1.439862178
3484	1.4398384	1.4398384
3485	1.439777213	1.439777213
3486	1.43968738	1.43968738
3487	1.439661498	1.439661498
3488	1.439606429	1.439606429
3489	1.439593397	1.439593397
3490	1.439560547	1.439560547
3491	1.439496946	1.439496946
3492	1.439396764	1.439396764
3493	1.439358443	1.439358443
3494	1.439275611	1.439275611
3495	1.439221549	1.439221549
3496	1.439165862	1.439165862
3497	1.439083861	1.439083861
3498	1.439034477	1.439034477
3499	1.438989358	1.438989358
3500	1.438951026	1.438951026
3501	1.438907286	1.438907286
3502	1.438874901	1.438874901
3503	1.438833802	1.438833802
3504	1.438783809	1.438783809
3505	1.438753824	1.438753824
3506	1.438673181	1.438673181
3507	1.438611404	1.438611404
3508	1.438534599	1.438534599
3509	1.438500042	1.438500042
3510	1.438453583	1.438453583
3511	1.438435432	1.438435432
3512	1.438355853	1.438355853
3513	1.438294123	1.438294123
3514	1.438188928	1.438188928
3515	1.438153941	1.438153941
3516	1.438145705	1.438145705
3517	1.438110958	1.438110958
3518	1.438098334	1.438098334
3519	1.438011522	1.438011522
3520	1.43798104	1.43798104
3521	1.437905524	1.437905524
3522	1.437848945	1.437848945
3523	1.437786832	1.437786832
3524	1.437772881	1.437772881
3525	1.437723694	1.437723694
3526	1.437683644	1.437683644
3527	1.437651953	1.437651953
3528	1.437628319	1.437628319
3529	1.437603723	1.437603723
3530	1.437571489	1.437571489
3531	1.437521993	1.437521993
3532	1.437488253	1.437488253
3533	1.437430274	1.437430274
3534	1.437361948	1.437361948
3535	1.437267693	1.437267693
3536	1.437189733	1.437189733
3537	1.437140285	1.437140285
3538	1.437085721	1.437085721
3539	1.437032779	1.437032779
3540	1.436964915	1.436964915
3541	1.436891572	1.436891572
3542	1.436815879	1.436815879
3543	1.436737534	1.436737534
3544	1.436687047	1.436687047
3545	1.436639688	1.436639688
3546	1.436577702	1.436577702
3547	1.436560129	1.436560129
3548	1.436515534	1.436515534
3549	1.436488632	1.436488632
3550	1.436460405	1.436460405
3551	1.436414542	1.436414542
3552	1.436382342	1.436382342
3553	1.436317938	1.436317938
3554	1.436277428	1.436277428
3555	1.436239084	1.436239084
3556	1.436184667	1.436184667
3557	1.436144093	1.436144093
3558	1.436075585	1.436075585
3559	1.436000029	1.436000029
3560	1.435952165	1.435952165
3561	1.435903035	1.435903035
3562	1.435901289	1.435901289
3563	1.435851856	1.435851856
3564	1.435797725	1.435797725
3565	1.435739257	1.435739257
3566	1.435693973	1.435693973
3567	1.435647183	1.435647183
3568	1.435534868	1.435534868
3569	1.435512585	1.435512585
3570	1.435431037	1.435431037
3571	1.435338041	1.435338041
3572	1.435295636	1.435295636
3573	1.435217208	1.435217208
3574	1.435165945	1.435165945
3575	1.435126246	1.435126246
3576	1.435097631	1.435097631
3577	1.435010456	1.435010456
3578	1.434968403	1.434968403
3579	1.434927253	1.434927253
3580	1.434855313	1.434855313
3581	1.434801144	1.434801144
3582	1.434778548	1.434778548
3583	1.434718411	1.434718411
3584	1.434656885	1.434656885
3585	1.434618377	1.434618377
3586	1.434612351	1.434612351
3587	1.434548109	1.434548109
3588	1.434491156	1.434491156
3589	1.434443061	1.434443061
3590	1.434382789	1.434382789
3591	1.434331616	1.434331616
3592	1.434304492	1.434304492
3593	1.43421088	1.43421088
3594	1.434168562	1.434168562
3595	1.434123652	1.434123652
3596	1.434066441	1.434066441
3597	1.43399512	1.43399512
3598	1.433953339	1.433953339
3599	1.43393079	1.43393079
3600	1.433881169	1.433881169
3601	1.433820451	1.433820451
3602	1.433780474	1.433780474
3603	1.433727109	1.433727109
3604	1.433687792	1.433687792
3605	1.433635871	1.433635871
3606	1.433576048	1.433576048
3607	1.433507718	1.433507718
3608	1.433458806	1.433458806
3609	1.433402836	1.433402836
3610	1.433352171	1.433352171
3611	1.433287329	1.433287329
3612	1.433223872	1.433223872
3613	1.433211325	1.433211325
3614	1.433154138	1.433154138
3615	1.433053091	1.433053091
3616	1.433009774	1.433009774
3617	1.432981237	1.432981237
3618	1.432919999	1.432919999
3619	1.43286986	1.43286986
3620	1.432804875	1.432804875
3621	1.432707605	1.432707605
3622	1.432655648	1.432655648
3623	1.432651243	1.432651243
3624	1.432558005	1.432558005
3625	1.432491921	1.432491921
3626	1.432427946	1.432427946
3627	1.432383463	1.432383463
3628	1.432346524	1.432346524
3629	1.432311636	1.432311636
3630	1.432257794	1.432257794
3631	1.432220972	1.432220972
3632	1.432181856	1.432181856
3633	1.432112252	1.432112252
3634	1.432055082	1.432055082
3635	1.431988552	1.431988552
3636	1.431936508	1.431936508
3637	1.431899618	1.431899618
3638	1.431866893	1.431866893
3639	1.431817804	1.431817804
3640	1.431779462	1.431779462
3641	1.431740997	1.431740997
3642	1.431673063	1.431673063
3643	1.431630792	1.431630792
3644	1.431596128	1.431596128
3645	1.431556994	1.431556994
3646	1.431506445	1.431506445
3647	1.431479026	1.431479026
3648	1.431441701	1.431441701
3649	1.431398456	1.431398456
3650	1.431328815	1.431328815
3651	1.431290641	1.431290641
3652	1.431231142	1.431231142
3653	1.431152673	1.431152673
3654	1.431113346	1.431113346
3655	1.431049128	1.431049128
3656	1.431015719	1.431015719
3657	1.430956511	1.430956511
3658	1.430893434	1.430893434
3659	1.430845943	1.430845943
3660	1.430782256	1.430782256
3661	1.430739233	1.430739233
3662	1.430659347	1.430659347
3663	1.430636625	1.430636625
3664	1.430601092	1.430601092
3665	1.43055909	1.43055909
3666	1.430511891	1.430511891
3667	1.430456349	1.430456349
3668	1.430369496	1.430369496
3669	1.430330873	1.430330873
3670	1.430286385	1.430286385
3671	1.430238995	1.430238995
3672	1.430175947	1.430175947
3673	1.430099052	1.430099052
3674	1.430020883	1.430020883
3675	1.429965866	1.429965866
3676	1.429934306	1.429934306
3677	1.429906071	1.429906071
3678	1.429872998	1.429872998
3679	1.429841436	1.429841436
3680	1.429800138	1.429800138
3681	1.429763555	1.429763555
3682	1.429702058	1.429702058
3683	1.429650173	1.429650173
3684	1.429605363	1.429605363
3685	1.429580205	1.429580205
3686	1.429493057	1.429493057
3687	1.429437113	1.429437113
3688	1.42940288	1.42940288
3689	1.429362295	1.429362295
3690	1.429282271	1.429282271
3691	1.429221842	1.429221842
3692	1.429174719	1.429174719
3693	1.429119125	1.429119125
3694	1.429038967	1.429038967
3695	1.429004422	1.429004422
3696	1.428953904	1.428953904
3697	1.428932183	1.428932183
3698	1.42892335	1.42892335
3699	1.428904291	1.428904291
3700	1.4288623	1.4288623
3701	1.428821216	1.428821216
3702	1.428766093	1.428766093
3703	1.428715324	1.428715324
3704	1.428671028	1.428671028
3705	1.428599801	1.428599801
3706	1.428557378	1.428557378
3707	1.428496798	1.428496798
3708	1.42844499	1.42844499
3709	1.428401413	1.428401413
3710	1.428300029	1.428300029
3711	1.428223336	1.428223336
3712	1.428170066	1.428170066
3713	1.428096755	1.428096755
3714	1.428035853	1.428035853
3715	1.427963928	1.427963928
3716	1.427931718	1.427931718
3717	1.427892908	1.427892908
3718	1.42785331	1.42785331
3719	1.427783738	1.427783738
3720	1.427717856	1.427717856
3721	1.42763986	1.42763986
3722	1.4275879	1.4275879
3723	1.42752637	1.42752637
3724	1.427514984	1.427514984
3725	1.427467502	1.427467502
3726	1.427409964	1.427409964
3727	1.427373683	1.427373683
3728	1.427318262	1.427318262
3729	1.427260778	1.427260778
3730	1.427195781	1.427195781
3731	1.427116969	1.427116969
3732	1.427051238	1.427051238
3733	1.427027065	1.427027065
3734	1.426982414	1.426982414
3735	1.426933339	1.426933339
3736	1.426874265	1.426874265
3737	1.4268144	1.4268144
3738	1.426812522	1.426812522
3739	1.426744656	1.426744656
3740	1.426697027	1.426697027
3741	1.426656971	1.426656971
3742	1.42659225	1.42659225
3743	1.426525343	1.426525343
3744	1.426461585	1.426461585
3745	1.426390309	1.426390309
3746	1.426354427	1.426354427
3747	1.426322968	1.426322968
3748	1.426284478	1.426284478
3749	1.426247078	1.426247078
3750	1.426214102	1.426214102
3751	1.426178337	1.426178337
3752	1.426107107	1.426107107
3753	1.426032781	1.426032781
3754	1.425971426	1.425971426
3755	1.425922801	1.425922801
3756	1.425898185	1.425898185
3757	1.425883815	1.425883815
3758	1.425797048	1.425797048
3759	1.425738048	1.425738048
3760	1.425705363	1.425705363
3761	1.425667341	1.425667341
3762	1.425613369	1.425613369
3763	1.425593053	1.425593053
3764	1.425555271	1.425555271
3765	1.425524341	1.425524341
3766	1.425491713	1.425491713
3767	1.425414504	1.425414504
3768	1.425391699	1.425391699
3769	1.4253436	1.4253436
3770	1.42529283	1.42529283
3771	1.42525498	1.42525498
3772	1.425225014	1.425225014
3773	1.425162896	1.425162896
3774	1.425143787	1.425143787
3775	1.425096772	1.425096772
3776	1.425069229	1.425069229
3777	1.424991149	1.424991149
3778	1.424935331	1.424935331
3779	1.424895772	1.424895772
3780	1.424852389	1.424852389
3781	1.424796808	1.424796808
3782	1.424734247	1.424734247
3783	1.424692862	1.424692862
3784	1.424657059	1.424657059
3785	1.424611363	1.424611363
3786	1.424574707	1.424574707
3787	1.424523	1.424523
3788	1.42447032	1.42447032
3789	1.424417881	1.424417881
3790	1.424398337	1.424398337
3791	1.42434371	1.42434371
3792	1.424297639	1.424297639
3793	1.424274755	1.424274755
